fold,run,accuracy,precision,recall,f1_score
3,20,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,21,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,22,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,23,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,24,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,25,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,26,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,27,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,28,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,29,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,30,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,31,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,32,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,33,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,34,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,35,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,36,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,37,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,38,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,39,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,40,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,41,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,42,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
3,43,0.8333333333333334,0.7611940298507462,0.7611940298507462,0.7611940298507462
